Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
657128,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,KY,40351,Web,1/6/2014,1/6/2014,TCF National Bank,Closed with explanation,Yes,Yes
657132,Bank account or service,Checking account,Deposits and withdrawals,,CT,6830,Referral,1/6/2014,1/8/2014,Bank of America,Closed with monetary relief,Yes,No
657155,Bank account or service,Checking account,"Account opening, closing, or management",,DC,20008,Web,1/6/2014,1/6/2014,Wells Fargo,Closed with monetary relief,Yes,No
657181,Bank account or service,Checking account,Deposits and withdrawals,,IN,46815,Web,1/6/2014,1/6/2014,Wells Fargo,Closed with explanation,Yes,No
657227,Bank account or service,Checking account,Problems caused by my funds being low,,IL,60016,Web,1/6/2014,1/6/2014,Wells Fargo,Closed with explanation,Yes,No
657231,Bank account or service,Checking account,"Account opening, closing, or management",,MA,2145,Web,1/6/2014,1/6/2014,Santander Bank US,Closed with explanation,Yes,No
657265,Bank account or service,Checking account,Deposits and withdrawals,,NJ,7032,Web,1/7/2014,1/7/2014,Santander Bank US,Closed with explanation,Yes,No
657286,Bank account or service,Checking account,Deposits and withdrawals,,NY,10030,Referral,1/7/2014,1/8/2014,HSBC,Closed,Yes,No
657292,Bank account or service,Checking account,Problems caused by my funds being low,,CA,91977,Fax,1/7/2014,1/8/2014,U.S. Bancorp,Closed with explanation,Yes,Yes
657295,Bank account or service,Checking account,Problems caused by my funds being low,,OR,97304,Postal mail,1/7/2014,1/7/2014,U.S. Bancorp,Closed with explanation,Yes,Yes
657328,Bank account or service,Checking account,Deposits and withdrawals,,NJ,7522,Web,1/7/2014,1/7/2014,TD Bank,Closed with monetary relief,Yes,No
657340,Bank account or service,Savings account,"Account opening, closing, or management",,CA,91016,Referral,1/7/2014,1/8/2014,OneWest Bank,Closed with monetary relief,Yes,No
657349,Bank account or service,Checking account,Deposits and withdrawals,,NY,13492,Referral,1/7/2014,1/8/2014,KeyBank NA,Closed with monetary relief,Yes,No
657352,Bank account or service,Checking account,Deposits and withdrawals,,GA,30180,Referral,1/7/2014,1/8/2014,BB&T Financial,Closed with explanation,Yes,No
657354,Bank account or service,Checking account,"Account opening, closing, or management",,,204,Referral,1/7/2014,1/8/2014,M&T Bank,Closed with explanation,Yes,Yes
657360,Bank account or service,Checking account,Deposits and withdrawals,,AL,36507,Referral,1/7/2014,1/8/2014,Navy FCU,Closed with explanation,Yes,No
657369,Bank account or service,Checking account,Deposits and withdrawals,,CA,96002,Referral,1/7/2014,1/8/2014,Bank of America,Closed with monetary relief,Yes,No
657377,Bank account or service,Checking account,"Account opening, closing, or management",,CA,93111,Referral,1/7/2014,1/9/2014,Ally Financial Inc.,Closed with monetary relief,Yes,No
657379,Bank account or service,Checking account,Deposits and withdrawals,,HI,96813,Referral,1/7/2014,1/8/2014,Bank of Hawaii,Closed with explanation,Yes,No
657396,Bank account or service,Checking account,Problems caused by my funds being low,,WA,98506,Referral,1/7/2014,1/8/2014,KeyBank NA,Closed with explanation,Yes,No
657433,Bank account or service,Checking account,Problems caused by my funds being low,,TX,77957,Phone,1/7/2014,1/10/2014,U.S. Bancorp,Closed with explanation,Yes,Yes
657459,Bank account or service,Checking account,"Making/receiving payments, sending money",,FL,33060,Referral,1/7/2014,1/8/2014,PNC Bank,Closed with explanation,Yes,No
657497,Bank account or service,Checking account,Using a debit or ATM card,,NJ,7111,Web,1/7/2014,1/7/2014,TD Bank,Closed with monetary relief,Yes,No
657535,Bank account or service,Checking account,"Account opening, closing, or management",,AL,35071,Phone,1/7/2014,1/8/2014,Wells Fargo,Closed with explanation,Yes,No
657547,Bank account or service,Savings account,Deposits and withdrawals,,IL,60610,Web,1/7/2014,1/7/2014,U.S. Bancorp,Closed with explanation,Yes,No
657552,Bank account or service,Checking account,Deposits and withdrawals,,ME,4011,Web,1/7/2014,1/14/2014,TD Bank,Closed with monetary relief,Yes,Yes
657556,Bank account or service,Checking account,"Account opening, closing, or management",,AA,34030,Web,1/7/2014,1/14/2014,Capital One,Closed with explanation,Yes,No
657566,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,MD,20776,Web,1/7/2014,1/14/2014,BB&T Financial,Closed with explanation,Yes,No
657573,Bank account or service,Savings account,"Account opening, closing, or management",,CO,81657,Web,1/7/2014,1/7/2014,Ally Financial Inc.,Closed with explanation,Yes,No
657643,Bank account or service,Checking account,"Account opening, closing, or management",,VA,22201,Web,1/7/2014,1/7/2014,Bank of America,Closed with monetary relief,Yes,No
657674,Bank account or service,Other bank product/service,"Account opening, closing, or management",,IN,47124,Web,1/7/2014,1/7/2014,USAA Savings,Closed with explanation,Yes,Yes
657704,Bank account or service,Other bank product/service,Using a debit or ATM card,,CA,95037,Web,1/7/2014,1/7/2014,U.S. Bancorp,Closed with monetary relief,Yes,Yes
657747,Bank account or service,Checking account,Using a debit or ATM card,,CA,92614,Web,1/7/2014,1/7/2014,Wells Fargo,Closed with explanation,Yes,No
657769,Bank account or service,Other bank product/service,"Account opening, closing, or management",,CA,92376,Phone,1/7/2014,1/8/2014,"Capital Alliance Financial, LLC",Closed with explanation,No,
657809,Bank account or service,Checking account,Problems caused by my funds being low,,MA,20743,Web,1/7/2014,1/7/2014,Bank of America,Closed with monetary relief,Yes,No
657818,Bank account or service,Checking account,Deposits and withdrawals,,NJ,8035,Web,1/7/2014,1/13/2014,Wells Fargo,Closed with explanation,Yes,No
657824,Bank account or service,Checking account,"Account opening, closing, or management",,AL,35550,Phone,1/7/2014,1/8/2014,BB&T Financial,Closed with explanation,Yes,No
657909,Bank account or service,Checking account,Deposits and withdrawals,,IN,46322,Web,1/7/2014,1/7/2014,JPMorgan Chase,Closed with monetary relief,Yes,No
657920,Bank account or service,Checking account,"Account opening, closing, or management",,FL,33157,Phone,1/7/2014,1/10/2014,Wells Fargo,Closed with explanation,Yes,No
657924,Bank account or service,Other bank product/service,"Account opening, closing, or management",,,,Postal mail,1/7/2014,1/9/2014,Citibank,Closed with explanation,Yes,No
657971,Bank account or service,Checking account,Deposits and withdrawals,,FL,32643,Phone,1/7/2014,1/8/2014,JPMorgan Chase,Closed,Yes,No
657973,Bank account or service,Checking account,Deposits and withdrawals,,TX,78613,Web,1/7/2014,1/7/2014,Capital One,Closed with explanation,Yes,No
658004,Bank account or service,Other bank product/service,"Account opening, closing, or management",,MA,2139,Web,1/7/2014,1/7/2014,RBS Citizens,Closed with explanation,Yes,No
658038,Bank account or service,Checking account,Deposits and withdrawals,,NJ,8012,Phone,1/7/2014,1/8/2014,TD Bank,Closed with explanation,Yes,No
658042,Bank account or service,Checking account,"Account opening, closing, or management",,VA,22407,Referral,1/7/2014,1/27/2014,The Northern Trust Company,Closed with explanation,Yes,No
658080,Bank account or service,Checking account,Using a debit or ATM card,,CA,92026,Phone,1/7/2014,1/9/2014,JPMorgan Chase,Closed with explanation,Yes,No
658081,Bank account or service,Checking account,"Account opening, closing, or management",,ID,83810,Referral,1/7/2014,1/9/2014,JPMorgan Chase,Closed with explanation,Yes,No
658098,Bank account or service,Checking account,"Account opening, closing, or management",,MI,48363,Web,1/7/2014,1/7/2014,RBS Citizens,Closed with explanation,Yes,Yes
658140,Bank account or service,Checking account,"Account opening, closing, or management",,PA,19123,Web,1/7/2014,1/7/2014,Wells Fargo,Closed with explanation,Yes,No
658151,Bank account or service,Checking account,Deposits and withdrawals,,FL,32209,Phone,1/7/2014,1/8/2014,Wells Fargo,Closed with explanation,Yes,Yes
658164,Bank account or service,Checking account,"Account opening, closing, or management",,OR,97210,Web,1/7/2014,1/7/2014,JPMorgan Chase,Closed with explanation,Yes,Yes
658251,Bank account or service,Checking account,"Account opening, closing, or management",,IA,52544,Web,1/7/2014,1/7/2014,Wells Fargo,Closed with non-monetary relief,Yes,Yes
658254,Bank account or service,(CD) Certificate of deposit,Deposits and withdrawals,,WI,53597,Referral,1/7/2014,1/8/2014,Ally Financial Inc.,Closed with monetary relief,Yes,No
658266,Bank account or service,Checking account,"Making/receiving payments, sending money",,,,Referral,1/7/2014,1/8/2014,U.S. Bancorp,Closed with explanation,Yes,No
658270,Bank account or service,Checking account,Problems caused by my funds being low,,NY,11102,Web,1/7/2014,1/7/2014,Astoria Bank,Closed with explanation,Yes,No
658284,Bank account or service,Checking account,"Account opening, closing, or management",,MN,55410,Postal mail,1/7/2014,1/9/2014,Wells Fargo,Closed with monetary relief,Yes,No
658289,Bank account or service,Checking account,"Account opening, closing, or management",,TN,37421,Referral,1/7/2014,1/8/2014,Regions,Closed with monetary relief,Yes,No
658349,Bank account or service,Other bank product/service,Deposits and withdrawals,,TX,77083,Referral,1/7/2014,1/8/2014,JPMorgan Chase,Closed with monetary relief,Yes,No
658362,Bank account or service,Other bank product/service,"Account opening, closing, or management",,FL,33712,Web,1/7/2014,1/14/2014,"FNIS (Fidelity National Information Services, Inc.)",Closed with explanation,Yes,No
658378,Bank account or service,Checking account,Deposits and withdrawals,,TX,77459,Web,1/7/2014,1/10/2014,Bank of America,Closed with explanation,Yes,Yes
658597,Bank account or service,Checking account,"Account opening, closing, or management",,,,Referral,1/7/2014,1/8/2014,Bank of America,Closed with explanation,Yes,No
658635,Bank account or service,Checking account,Deposits and withdrawals,,CA,92606,Web,1/6/2014,1/6/2014,Wells Fargo,Closed with monetary relief,Yes,No
658660,Bank account or service,Checking account,Deposits and withdrawals,,RI,2893,Postal mail,1/6/2014,1/8/2014,JPMorgan Chase,Closed with explanation,Yes,Yes
658684,Bank account or service,Checking account,"Account opening, closing, or management",,NV,89108,Web,1/8/2014,1/8/2014,Zions Bancorporation,Closed with explanation,Yes,Yes
658779,Bank account or service,Checking account,"Account opening, closing, or management",,IN,47970,Referral,1/8/2014,1/10/2014,Regions,Closed with explanation,Yes,No
658780,Bank account or service,Checking account,"Account opening, closing, or management",,TX,76015,Referral,1/8/2014,1/14/2014,Capital One,Closed with monetary relief,Yes,No
658781,Bank account or service,Checking account,Deposits and withdrawals,,MA,2301,Referral,1/8/2014,1/9/2014,Santander Bank US,Closed,Yes,Yes
658782,Bank account or service,Checking account,Problems caused by my funds being low,,FL,33304,Referral,1/8/2014,1/13/2014,Bank of America,Closed with monetary relief,Yes,No
658792,Bank account or service,Checking account,"Making/receiving payments, sending money",,PA,17340,Fax,1/8/2014,1/14/2014,PNC Bank,Closed with monetary relief,Yes,Yes
658798,Bank account or service,Other bank product/service,"Account opening, closing, or management",,CA,92054,Postal mail,1/8/2014,1/9/2014,Bank of America,Closed with explanation,Yes,No
658804,Bank account or service,Checking account,"Account opening, closing, or management",,MO,63128,Web,1/8/2014,1/8/2014,Regions,Closed with explanation,Yes,No
658900,Bank account or service,Checking account,Deposits and withdrawals,,CA,94904,Phone,1/8/2014,1/9/2014,Wells Fargo,Closed with explanation,Yes,No
658982,Bank account or service,Checking account,"Account opening, closing, or management",,CA,91335,Postal mail,1/7/2014,1/8/2014,Wells Fargo,Closed with explanation,Yes,No
658985,Bank account or service,Savings account,"Account opening, closing, or management",,TX,76549,Web,1/7/2014,1/7/2014,HSBC,Closed with explanation,Yes,No
658995,Bank account or service,Checking account,Using a debit or ATM card,,AR,93065,Web,1/8/2014,1/8/2014,Wells Fargo,Closed with explanation,Yes,Yes
659030,Bank account or service,Checking account,"Account opening, closing, or management",,MD,21001,Web,1/7/2014,1/7/2014,PNC Bank,Closed,Yes,No
659035,Bank account or service,Checking account,"Account opening, closing, or management",,NY,11109,Web,1/7/2014,1/7/2014,JPMorgan Chase,Closed with explanation,Yes,No
659044,Bank account or service,Checking account,"Account opening, closing, or management",,CA,94010,Web,1/7/2014,1/7/2014,JPMorgan Chase,Closed with explanation,Yes,No
659050,Bank account or service,Checking account,Deposits and withdrawals,,CA,93003,Web,1/7/2014,1/7/2014,Bank of America,Closed with explanation,Yes,No
659054,Bank account or service,Checking account,"Account opening, closing, or management",,CA,95605,Web,1/8/2014,1/9/2014,U.S. Bancorp,Closed with explanation,Yes,No
659065,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,HI,96826,Web,1/8/2014,1/10/2014,PayPal,Closed with explanation,Yes,Yes
659066,Bank account or service,Checking account,Using a debit or ATM card,,TX,77007,Web,1/8/2014,1/8/2014,JPMorgan Chase,Closed with explanation,Yes,Yes
659116,Bank account or service,Checking account,Deposits and withdrawals,,FL,33014,Fax,1/8/2014,1/10/2014,Wells Fargo,Closed with monetary relief,Yes,No
659129,Bank account or service,Checking account,Deposits and withdrawals,,VA,22310,Web,1/8/2014,1/8/2014,Bank of America,Closed with monetary relief,Yes,No
659149,Bank account or service,Checking account,"Making/receiving payments, sending money",,FL,33416,Referral,1/8/2014,1/9/2014,Citibank,Closed with explanation,Yes,No
659227,Bank account or service,Checking account,"Account opening, closing, or management",,GA,39825,Web,1/8/2014,1/10/2014,"FNIS (Fidelity National Information Services, Inc.)",Closed with explanation,Yes,No
659309,Bank account or service,Checking account,"Account opening, closing, or management",,IL,62702,Referral,1/8/2014,1/9/2014,U.S. Bancorp,Closed with explanation,Yes,No
659318,Bank account or service,Checking account,"Account opening, closing, or management",,MN,55112,Phone,1/8/2014,1/9/2014,Bank of the West,Closed with explanation,Yes,No
